date,store_id,product_id,price,promotion,demand
2024-02-16,Store_1,Product_C,37.78,0,85
2024-02-16,Store_2,Product_C,27.74,1,64
2024-02-16,Store_3,Product_C,33.67,0,42
2024-02-16,Store_1,Product_D,19.37,0,101
2024-02-16,Store_2,Product_D,36.09,0,102
2024-02-16,Store_3,Product_D,20.76,1,103
2024-02-17,Store_1,Product_A,20.18,0,62
2024-02-17,Store_2,Product_A,21.07,0,42
2024-02-17,Store_3,Product_A,28.92,0,88
2024-02-17,Store_1,Product_B,18.28,0,85
2024-02-17,Store_2,Product_B,44.17,0,36
2024-02-17,Store_3,Product_B,32.88,1,89
2024-02-17,Store_1,Product_C,11.78,0,92
2024-02-17,Store_2,Product_C,14.55,0,72
2024-02-17,Store_3,Product_C,32.99,1,97
2024-02-17,Store_1,Product_D,25.59,0,69
2024-02-17,Store_2,Product_D,46.3,0,49
2024-02-17,Store_3,Product_D,48.2,1,87
2024-02-18,Store_1,Product_A,35.46,0,96
2024-02-18,Store_2,Product_A,25.35,0,41
2024-02-18,Store_3,Product_A,14.84,0,70
2024-02-18,Store_1,Product_B,24.19,0,100
2024-02-18,Store_2,Product_B,35.84,0,69
2024-02-18,Store_3,Product_B,35.44,0,104
2024-02-18,Store_1,Product_C,44.95,0,96
2024-02-18,Store_2,Product_C,43.16,0,30
2024-02-18,Store_3,Product_C,37.8,1,74
2024-02-18,Store_1,Product_D,11.75,0,89
2024-02-18,Store_2,Product_D,23.73,0,92
2024-02-18,Store_3,Product_D,44.07,0,60
2024-02-19,Store_1,Product_A,21.02,0,67
2024-02-19,Store_2,Product_A,25.37,0,83
2024-02-19,Store_3,Product_A,46.67,1,104
2024-02-19,Store_1,Product_B,24.8,0,71
2024-02-19,Store_2,Product_B,30.47,0,61
2024-02-19,Store_3,Product_B,23.84,1,78
2024-02-19,Store_1,Product_C,30.69,0,52
2024-02-19,Store_2,Product_C,37.08,0,35
2024-02-19,Store_3,Product_C,43.67,0,103
2024-02-19,Store_1,Product_D,15.62,0,67
2024-02-19,Store_2,Product_D,49.1,0,90
2024-02-19,Store_3,Product_D,11.24,0,53
2024-02-20,Store_1,Product_A,25.82,0,86
2024-02-20,Store_2,Product_A,43.42,0,54
2024-02-20,Store_3,Product_A,22.56,1,84
2024-02-20,Store_1,Product_B,21.54,1,124
2024-02-20,Store_2,Product_B,11.24,0,73
2024-02-20,Store_3,Product_B,40.48,0,41
2024-02-20,Store_1,Product_C,43.07,0,73
2024-02-20,Store_2,Product_C,19.4,0,75
2024-02-20,Store_3,Product_C,23.89,0,32
2024-02-20,Store_1,Product_D,29.56,0,40
2024-02-20,Store_2,Product_D,39.38,0,72
2024-02-20,Store_3,Product_D,18.05,0,44
2024-02-21,Store_1,Product_A,29.02,0,27
2024-02-21,Store_2,Product_A,33.96,0,92
2024-02-21,Store_3,Product_A,44.8,0,82
2024-02-21,Store_1,Product_B,21.03,0,29
2024-02-21,Store_2,Product_B,48.78,0,72
2024-02-21,Store_3,Product_B,33.55,1,102
2024-02-21,Store_1,Product_C,40.47,0,103
2024-02-21,Store_2,Product_C,28.24,1,85
2024-02-21,Store_3,Product_C,33.66,0,77
2024-02-21,Store_1,Product_D,10.13,0,106
2024-02-21,Store_2,Product_D,45.34,0,101
2024-02-21,Store_3,Product_D,10.76,1,93
2024-02-22,Store_1,Product_A,38.91,0,45
2024-02-22,Store_2,Product_A,42.18,0,49
2024-02-22,Store_3,Product_A,31.14,0,50
2024-02-22,Store_1,Product_B,15.71,0,62
2024-02-22,Store_2,Product_B,36.34,0,37
2024-02-22,Store_3,Product_B,25.96,0,95
2024-02-22,Store_1,Product_C,26.3,0,57
2024-02-22,Store_2,Product_C,42.33,0,98
2024-02-22,Store_3,Product_C,10.24,0,68
2024-02-22,Store_1,Product_D,38.28,0,62
2024-02-22,Store_2,Product_D,38.4,0,81
2024-02-22,Store_3,Product_D,42.14,0,64
2024-02-23,Store_1,Product_A,20.65,0,105
2024-02-23,Store_2,Product_A,35.62,0,64
2024-02-23,Store_3,Product_A,18.59,0,87
2024-02-23,Store_1,Product_B,30.12,1,75
2024-02-23,Store_2,Product_B,42.86,0,99
2024-02-23,Store_3,Product_B,19.39,0,45
2024-02-23,Store_1,Product_C,32.1,1,94
2024-02-23,Store_2,Product_C,29.87,0,35
2024-02-23,Store_3,Product_C,42.95,1,120
2024-02-23,Store_1,Product_D,10.01,0,80
2024-02-23,Store_2,Product_D,33.74,0,53
2024-02-23,Store_3,Product_D,19.87,0,39
2024-02-24,Store_1,Product_A,14.08,0,84
2024-02-24,Store_2,Product_A,32.87,1,70
2024-02-24,Store_3,Product_A,26.9,1,65
2024-02-24,Store_1,Product_B,37.48,0,77
2024-02-24,Store_2,Product_B,35.31,0,58
2024-02-24,Store_3,Product_B,21.14,0,36
2024-02-24,Store_1,Product_C,38.1,1,55
2024-02-24,Store_2,Product_C,14.19,1,57
2024-02-24,Store_3,Product_C,44.63,0,70
2024-02-24,Store_1,Product_D,10.12,0,104
2024-02-24,Store_2,Product_D,26.66,0,99
2024-02-24,Store_3,Product_D,44.79,0,44
2024-02-25,Store_1,Product_A,18.63,1,106
2024-02-25,Store_2,Product_A,47.23,0,69
2024-02-25,Store_3,Product_A,22.63,0,57
2024-02-25,Store_1,Product_B,45.61,0,89
2024-02-25,Store_2,Product_B,14.46,0,31
2024-02-25,Store_3,Product_B,19.68,0,80
2024-02-25,Store_1,Product_C,38.38,1,66
2024-02-25,Store_2,Product_C,10.4,0,45
2024-02-25,Store_3,Product_C,11.67,1,97
2024-02-25,Store_1,Product_D,18.79,0,52
2024-02-25,Store_2,Product_D,33.01,1,104
2024-02-25,Store_3,Product_D,27.42,0,57
2024-02-26,Store_1,Product_A,30.72,0,46
2024-02-26,Store_2,Product_A,36.52,0,35
2024-02-26,Store_3,Product_A,43.88,1,127
2024-02-26,Store_1,Product_B,16.09,0,102
2024-02-26,Store_2,Product_B,47.5,0,91
2024-02-26,Store_3,Product_B,48.31,0,83
2024-02-26,Store_1,Product_C,31.23,0,42
2024-02-26,Store_2,Product_C,24.63,0,66
2024-02-26,Store_3,Product_C,34.79,0,80
2024-02-26,Store_1,Product_D,35.44,1,119
2024-02-26,Store_2,Product_D,42.39,0,54
2024-02-26,Store_3,Product_D,45.61,0,83
2024-02-27,Store_1,Product_A,15.89,0,67
2024-02-27,Store_2,Product_A,40.44,0,76
2024-02-27,Store_3,Product_A,48.49,1,111
2024-02-27,Store_1,Product_B,31.86,0,90
2024-02-27,Store_2,Product_B,32.43,0,40
2024-02-27,Store_3,Product_B,49.8,0,66
2024-02-27,Store_1,Product_C,19.68,1,89
2024-02-27,Store_2,Product_C,12.92,0,47
2024-02-27,Store_3,Product_C,43.18,0,49
2024-02-27,Store_1,Product_D,30.86,1,70
2024-02-27,Store_2,Product_D,25.71,1,115
2024-02-27,Store_3,Product_D,41.25,0,95
2024-02-28,Store_1,Product_A,10.36,0,74
2024-02-28,Store_2,Product_A,11.84,1,88
2024-02-28,Store_3,Product_A,43.92,0,67
2024-02-28,Store_1,Product_B,29.24,0,55
2024-02-28,Store_2,Product_B,46.06,0,40
2024-02-28,Store_3,Product_B,25.7,0,101
2024-02-28,Store_1,Product_C,27.77,0,66
2024-02-28,Store_2,Product_C,32.56,0,65
2024-02-28,Store_3,Product_C,46.09,1,111
2024-02-28,Store_1,Product_D,44.67,0,96
2024-02-28,Store_2,Product_D,33.26,1,98
2024-02-28,Store_3,Product_D,21.3,0,95
2024-02-29,Store_1,Product_A,46.15,0,86
2024-02-29,Store_2,Product_A,29.05,0,111
2024-02-29,Store_3,Product_A,18.18,0,38
2024-02-29,Store_1,Product_B,12.85,0,68
2024-02-29,Store_2,Product_B,45.18,0,91
2024-02-29,Store_3,Product_B,23.29,1,74
2024-02-29,Store_1,Product_C,42.99,0,36
2024-02-29,Store_2,Product_C,27.01,0,86
2024-02-29,Store_3,Product_C,31.87,0,108
2024-02-29,Store_1,Product_D,12.19,0,91
2024-02-29,Store_2,Product_D,18.14,0,37
2024-02-29,Store_3,Product_D,17.64,0,77
2024-03-01,Store_1,Product_A,36.52,0,107
2024-03-01,Store_2,Product_A,23.01,0,87
2024-03-01,Store_3,Product_A,20.86,0,50
2024-03-01,Store_1,Product_B,49.39,1,90
2024-03-01,Store_2,Product_B,33.63,0,46
2024-03-01,Store_3,Product_B,10.83,0,59
2024-03-01,Store_1,Product_C,33.35,0,64
2024-03-01,Store_2,Product_C,15.2,0,72
2024-03-01,Store_3,Product_C,16.88,0,92
2024-03-01,Store_1,Product_D,38.57,0,95
2024-03-01,Store_2,Product_D,37.78,1,121
2024-03-01,Store_3,Product_D,17.81,1,83
2024-03-02,Store_1,Product_A,36.61,0,44
2024-03-02,Store_2,Product_A,22.48,0,88
2024-03-02,Store_3,Product_A,25.49,0,40
2024-03-02,Store_1,Product_B,48.81,0,107
2024-03-02,Store_2,Product_B,32.36,0,98
2024-03-02,Store_3,Product_B,27.18,0,76
2024-03-02,Store_1,Product_C,44.51,0,99
2024-03-02,Store_2,Product_C,15.27,0,44
2024-03-02,Store_3,Product_C,37.09,1,114
2024-03-02,Store_1,Product_D,41.87,0,54
2024-03-02,Store_2,Product_D,47.41,0,28
2024-03-02,Store_3,Product_D,31.95,0,103
2024-03-03,Store_1,Product_A,24.12,0,73
2024-03-03,Store_2,Product_A,34.22,1,110
2024-03-03,Store_3,Product_A,13.36,0,93
2024-03-03,Store_1,Product_B,25.26,0,88
2024-03-03,Store_2,Product_B,36.86,0,54
2024-03-03,Store_3,Product_B,34.04,0,49
2024-03-03,Store_1,Product_C,21.05,0,49
2024-03-03,Store_2,Product_C,17.17,0,89
2024-03-03,Store_3,Product_C,49.16,0,27
2024-03-03,Store_1,Product_D,30.79,0,70
2024-03-03,Store_2,Product_D,18.21,0,90
2024-03-03,Store_3,Product_D,48.74,0,51
2024-03-04,Store_1,Product_A,16.88,0,79
2024-03-04,Store_2,Product_A,35.94,0,43
2024-03-04,Store_3,Product_A,38.15,0,62
2024-03-04,Store_1,Product_B,34.4,0,90
2024-03-04,Store_2,Product_B,33.91,0,85
2024-03-04,Store_3,Product_B,24.94,0,51
2024-03-04,Store_1,Product_C,25.42,0,56
2024-03-04,Store_2,Product_C,39.03,0,32
2024-03-04,Store_3,Product_C,36.9,0,73
2024-03-04,Store_1,Product_D,13.37,1,82
2024-03-04,Store_2,Product_D,20.35,0,61
2024-03-04,Store_3,Product_D,19.17,1,71
2024-03-05,Store_1,Product_A,19.68,0,68
2024-03-05,Store_2,Product_A,46.46,0,52
2024-03-05,Store_3,Product_A,10.63,0,86
2024-03-05,Store_1,Product_B,36.91,0,80
2024-03-05,Store_2,Product_B,45.4,0,75
2024-03-05,Store_3,Product_B,18.01,0,78
2024-03-05,Store_1,Product_C,20.13,0,100
2024-03-05,Store_2,Product_C,23.34,0,41
2024-03-05,Store_3,Product_C,45.81,0,93
2024-03-05,Store_1,Product_D,19.94,0,33
2024-03-05,Store_2,Product_D,29.98,1,102
2024-03-05,Store_3,Product_D,42.99,0,107
2024-03-06,Store_1,Product_A,33.95,0,52
2024-03-06,Store_2,Product_A,29.64,0,28
2024-03-06,Store_3,Product_A,21.24,0,99
2024-03-06,Store_1,Product_B,17.43,0,56
2024-03-06,Store_2,Product_B,38.82,0,48
2024-03-06,Store_3,Product_B,22.39,0,102
2024-03-06,Store_1,Product_C,32.14,0,92
2024-03-06,Store_2,Product_C,43.12,1,95
2024-03-06,Store_3,Product_C,48.11,1,88
2024-03-06,Store_1,Product_D,45.05,1,99
2024-03-06,Store_2,Product_D,32.13,0,82
2024-03-06,Store_3,Product_D,43.52,0,33
2024-03-07,Store_1,Product_A,27.57,0,102
2024-03-07,Store_2,Product_A,38.88,0,66
2024-03-07,Store_3,Product_A,39.63,0,51
2024-03-07,Store_1,Product_B,31.65,0,51
2024-03-07,Store_2,Product_B,16.63,0,56
2024-03-07,Store_3,Product_B,33.29,0,40
2024-03-07,Store_1,Product_C,34.31,0,55
2024-03-07,Store_2,Product_C,32.88,0,40
2024-03-07,Store_3,Product_C,27.16,0,46
2024-03-07,Store_1,Product_D,18.15,0,77
2024-03-07,Store_2,Product_D,35.26,1,56
2024-03-07,Store_3,Product_D,47.33,0,77
2024-03-08,Store_1,Product_A,37.68,0,64
2024-03-08,Store_2,Product_A,40.92,0,70
2024-03-08,Store_3,Product_A,34.45,0,83
2024-03-08,Store_1,Product_B,35.14,0,35
2024-03-08,Store_2,Product_B,45.26,0,64
2024-03-08,Store_3,Product_B,42.86,1,109
2024-03-08,Store_1,Product_C,15.1,0,109
2024-03-08,Store_2,Product_C,44.2,0,48
2024-03-08,Store_3,Product_C,10.53,0,81
2024-03-08,Store_1,Product_D,18.14,1,60
2024-03-08,Store_2,Product_D,25.58,1,58
2024-03-08,Store_3,Product_D,28.02,1,105
2024-03-09,Store_1,Product_A,27.34,1,119
2024-03-09,Store_2,Product_A,34.34,0,78
2024-03-09,Store_3,Product_A,28.57,0,87
2024-03-09,Store_1,Product_B,36.47,0,64
2024-03-09,Store_2,Product_B,35.28,0,77
2024-03-09,Store_3,Product_B,41.28,0,98
2024-03-09,Store_1,Product_C,37.1,0,76
2024-03-09,Store_2,Product_C,17.8,0,82
2024-03-09,Store_3,Product_C,46.33,0,36
2024-03-09,Store_1,Product_D,44.1,0,99
2024-03-09,Store_2,Product_D,28.96,0,85
2024-03-09,Store_3,Product_D,17.41,0,40
2024-03-10,Store_1,Product_A,44.75,1,112
2024-03-10,Store_2,Product_A,37.85,0,112
2024-03-10,Store_3,Product_A,28.03,0,39
2024-03-10,Store_1,Product_B,20.56,0,93
2024-03-10,Store_2,Product_B,19.0,0,72
2024-03-10,Store_3,Product_B,18.75,0,49
2024-03-10,Store_1,Product_C,36.48,0,38
2024-03-10,Store_2,Product_C,41.47,1,74
2024-03-10,Store_3,Product_C,18.69,0,95
2024-03-10,Store_1,Product_D,42.97,1,68
2024-03-10,Store_2,Product_D,36.67,0,91
2024-03-10,Store_3,Product_D,39.45,0,85
2024-03-11,Store_1,Product_A,43.02,1,117
2024-03-11,Store_2,Product_A,48.69,0,85
2024-03-11,Store_3,Product_A,23.07,1,79
2024-03-11,Store_1,Product_B,28.63,0,105
2024-03-11,Store_2,Product_B,22.72,0,41
2024-03-11,Store_3,Product_B,36.17,0,63
2024-03-11,Store_1,Product_C,10.69,0,64
2024-03-11,Store_2,Product_C,30.47,0,62
2024-03-11,Store_3,Product_C,34.98,0,87
2024-03-11,Store_1,Product_D,35.53,0,58
2024-03-11,Store_2,Product_D,38.3,0,40
2024-03-11,Store_3,Product_D,24.86,0,49
2024-03-12,Store_1,Product_A,18.47,0,62
2024-03-12,Store_2,Product_A,12.13,0,69
2024-03-12,Store_3,Product_A,24.5,1,60
2024-03-12,Store_1,Product_B,48.97,0,72
2024-03-12,Store_2,Product_B,16.25,0,88
2024-03-12,Store_3,Product_B,11.69,0,51
2024-03-12,Store_1,Product_C,47.95,0,76
2024-03-12,Store_2,Product_C,37.99,0,59
2024-03-12,Store_3,Product_C,37.43,0,41
2024-03-12,Store_1,Product_D,32.9,0,45
2024-03-12,Store_2,Product_D,33.33,1,105
2024-03-12,Store_3,Product_D,12.66,0,56
2024-03-13,Store_1,Product_A,34.65,1,82
2024-03-13,Store_2,Product_A,49.05,0,30
2024-03-13,Store_3,Product_A,39.5,0,88
2024-03-13,Store_1,Product_B,18.65,0,60
2024-03-13,Store_2,Product_B,43.9,0,84
2024-03-13,Store_3,Product_B,42.68,1,99
2024-03-13,Store_1,Product_C,22.24,1,119
2024-03-13,Store_2,Product_C,19.17,0,100
2024-03-13,Store_3,Product_C,47.7,0,47
2024-03-13,Store_1,Product_D,16.64,1,47
2024-03-13,Store_2,Product_D,21.13,0,97
2024-03-13,Store_3,Product_D,10.82,0,41
2024-03-14,Store_1,Product_A,24.21,0,36
2024-03-14,Store_2,Product_A,15.88,1,75
2024-03-14,Store_3,Product_A,49.47,0,90
2024-03-14,Store_1,Product_B,32.54,0,58
2024-03-14,Store_2,Product_B,33.23,0,84
2024-03-14,Store_3,Product_B,29.51,0,72
2024-03-14,Store_1,Product_C,49.37,0,53
2024-03-14,Store_2,Product_C,28.34,0,77
2024-03-14,Store_3,Product_C,31.89,0,42
2024-03-14,Store_1,Product_D,24.86,1,75
2024-03-14,Store_2,Product_D,29.7,0,111
2024-03-14,Store_3,Product_D,41.99,0,99
2024-03-15,Store_1,Product_A,28.16,0,42
2024-03-15,Store_2,Product_A,42.71,1,63
2024-03-15,Store_3,Product_A,33.17,0,45
2024-03-15,Store_1,Product_B,47.29,1,51
2024-03-15,Store_2,Product_B,15.65,0,99
2024-03-15,Store_3,Product_B,17.31,0,97
2024-03-15,Store_1,Product_C,47.08,0,108
2024-03-15,Store_2,Product_C,20.11,0,87
2024-03-15,Store_3,Product_C,13.48,0,44
2024-03-15,Store_1,Product_D,36.91,0,98
2024-03-15,Store_2,Product_D,30.8,0,82
2024-03-15,Store_3,Product_D,44.83,0,35
2024-03-16,Store_1,Product_A,40.01,0,76
2024-03-16,Store_2,Product_A,21.76,0,37
2024-03-16,Store_3,Product_A,11.6,1,115
2024-03-16,Store_1,Product_B,10.26,0,84
2024-03-16,Store_2,Product_B,16.18,0,42
2024-03-16,Store_3,Product_B,47.41,0,43
2024-03-16,Store_1,Product_C,40.52,0,42
2024-03-16,Store_2,Product_C,30.39,1,61
2024-03-16,Store_3,Product_C,11.4,0,71
2024-03-16,Store_1,Product_D,41.84,1,111
2024-03-16,Store_2,Product_D,19.5,0,104
2024-03-16,Store_3,Product_D,37.82,1,116
2024-03-17,Store_1,Product_A,40.03,0,72
2024-03-17,Store_2,Product_A,44.26,0,58
2024-03-17,Store_3,Product_A,25.49,1,89
2024-03-17,Store_1,Product_B,23.8,0,84
2024-03-17,Store_2,Product_B,21.75,0,78
2024-03-17,Store_3,Product_B,17.69,0,43
2024-03-17,Store_1,Product_C,47.89,1,78
2024-03-17,Store_2,Product_C,48.53,0,80
2024-03-17,Store_3,Product_C,31.72,0,76
2024-03-17,Store_1,Product_D,15.69,0,77
2024-03-17,Store_2,Product_D,20.44,0,89
2024-03-17,Store_3,Product_D,47.56,1,109
2024-03-18,Store_1,Product_A,16.6,0,36
2024-03-18,Store_2,Product_A,48.72,0,54
2024-03-18,Store_3,Product_A,17.58,1,75
2024-03-18,Store_1,Product_B,21.77,0,42
2024-03-18,Store_2,Product_B,12.22,0,90
2024-03-18,Store_3,Product_B,24.27,1,91
2024-03-18,Store_1,Product_C,22.56,1,55
2024-03-18,Store_2,Product_C,23.68,0,99
2024-03-18,Store_3,Product_C,16.93,1,92
2024-03-18,Store_1,Product_D,15.48,1,63
2024-03-18,Store_2,Product_D,16.58,0,108
2024-03-18,Store_3,Product_D,33.26,0,70
2024-03-19,Store_1,Product_A,32.66,1,73
2024-03-19,Store_2,Product_A,10.43,0,40
2024-03-19,Store_3,Product_A,14.18,1,118
2024-03-19,Store_1,Product_B,33.4,0,96
2024-03-19,Store_2,Product_B,33.79,0,99
2024-03-19,Store_3,Product_B,41.58,1,135
2024-03-19,Store_1,Product_C,47.53,0,91
2024-03-19,Store_2,Product_C,37.68,0,55
2024-03-19,Store_3,Product_C,49.58,0,78
2024-03-19,Store_1,Product_D,39.81,1,103
2024-03-19,Store_2,Product_D,24.03,0,56
2024-03-19,Store_3,Product_D,16.24,0,43
2024-03-20,Store_1,Product_A,29.29,0,64
2024-03-20,Store_2,Product_A,42.94,1,123
2024-03-20,Store_3,Product_A,21.03,0,53
2024-03-20,Store_1,Product_B,11.31,0,52
2024-03-20,Store_2,Product_B,19.99,0,39
2024-03-20,Store_3,Product_B,38.59,0,40
2024-03-20,Store_1,Product_C,19.57,0,49
2024-03-20,Store_2,Product_C,24.19,0,64
2024-03-20,Store_3,Product_C,43.35,0,65
2024-03-20,Store_1,Product_D,48.49,1,71
2024-03-20,Store_2,Product_D,31.27,0,52
2024-03-20,Store_3,Product_D,17.27,0,109
2024-03-21,Store_1,Product_A,46.29,0,85
2024-03-21,Store_2,Product_A,19.26,0,92
2024-03-21,Store_3,Product_A,20.49,1,77
2024-03-21,Store_1,Product_B,46.66,1,117
2024-03-21,Store_2,Product_B,13.65,0,84
2024-03-21,Store_3,Product_B,42.98,0,67
2024-03-21,Store_1,Product_C,10.32,0,75
2024-03-21,Store_2,Product_C,43.77,0,32
2024-03-21,Store_3,Product_C,20.98,0,68
2024-03-21,Store_1,Product_D,10.26,0,92
2024-03-21,Store_2,Product_D,22.97,0,42
2024-03-21,Store_3,Product_D,42.22,0,57
2024-03-22,Store_1,Product_A,25.29,0,46
2024-03-22,Store_2,Product_A,17.65,1,62
2024-03-22,Store_3,Product_A,14.82,0,36
2024-03-22,Store_1,Product_B,46.68,0,78
2024-03-22,Store_2,Product_B,16.84,0,61
2024-03-22,Store_3,Product_B,37.62,0,104
2024-03-22,Store_1,Product_C,16.38,0,66
2024-03-22,Store_2,Product_C,43.4,0,102
2024-03-22,Store_3,Product_C,20.58,0,69
2024-03-22,Store_1,Product_D,18.55,1,86
2024-03-22,Store_2,Product_D,25.72,0,45
2024-03-22,Store_3,Product_D,22.55,0,32
2024-03-23,Store_1,Product_A,24.56,0,76
2024-03-23,Store_2,Product_A,32.64,0,87
2024-03-23,Store_3,Product_A,24.99,1,117
2024-03-23,Store_1,Product_B,16.53,0,41
2024-03-23,Store_2,Product_B,19.04,0,91
2024-03-23,Store_3,Product_B,13.34,1,91
2024-03-23,Store_1,Product_C,36.51,0,46
2024-03-23,Store_2,Product_C,25.78,0,60
2024-03-23,Store_3,Product_C,18.65,0,71
2024-03-23,Store_1,Product_D,15.97,0,79
2024-03-23,Store_2,Product_D,26.31,0,98
2024-03-23,Store_3,Product_D,25.68,0,82
2024-03-24,Store_1,Product_A,35.66,0,65
2024-03-24,Store_2,Product_A,14.88,0,79
2024-03-24,Store_3,Product_A,45.0,0,45
2024-03-24,Store_1,Product_B,25.88,1,82
2024-03-24,Store_2,Product_B,31.41,0,50
2024-03-24,Store_3,Product_B,41.75,1,102
2024-03-24,Store_1,Product_C,44.64,0,62
2024-03-24,Store_2,Product_C,27.86,0,85
2024-03-24,Store_3,Product_C,32.57,0,93
2024-03-24,Store_1,Product_D,42.93,0,62
2024-03-24,Store_2,Product_D,30.94,0,31
2024-03-24,Store_3,Product_D,21.76,1,115
2024-03-25,Store_1,Product_A,20.12,0,86
2024-03-25,Store_2,Product_A,45.58,0,43
2024-03-25,Store_3,Product_A,37.3,0,74
2024-03-25,Store_1,Product_B,10.74,0,76
2024-03-25,Store_2,Product_B,19.33,0,45
2024-03-25,Store_3,Product_B,36.02,0,74
2024-03-25,Store_1,Product_C,38.06,0,52
2024-03-25,Store_2,Product_C,28.61,0,34
2024-03-25,Store_3,Product_C,42.27,0,101
2024-03-25,Store_1,Product_D,31.93,0,101
2024-03-25,Store_2,Product_D,35.34,0,50
2024-03-25,Store_3,Product_D,33.08,1,70
2024-03-26,Store_1,Product_A,31.87,0,54
2024-03-26,Store_2,Product_A,38.59,0,52
2024-03-26,Store_3,Product_A,41.39,0,69
2024-03-26,Store_1,Product_B,21.83,1,66
2024-03-26,Store_2,Product_B,36.47,0,51
2024-03-26,Store_3,Product_B,22.94,0,115
2024-03-26,Store_1,Product_C,15.05,0,42
2024-03-26,Store_2,Product_C,26.08,0,18
2024-03-26,Store_3,Product_C,10.0,0,102
2024-03-26,Store_1,Product_D,42.61,0,89
2024-03-26,Store_2,Product_D,32.63,1,57
2024-03-26,Store_3,Product_D,36.65,0,54
2024-03-27,Store_1,Product_A,19.61,0,96
2024-03-27,Store_2,Product_A,49.07,1,120
2024-03-27,Store_3,Product_A,44.94,0,101
2024-03-27,Store_1,Product_B,36.9,0,35
2024-03-27,Store_2,Product_B,37.79,0,105
2024-03-27,Store_3,Product_B,37.74,0,94
2024-03-27,Store_1,Product_C,44.91,0,57
2024-03-27,Store_2,Product_C,36.95,0,73
2024-03-27,Store_3,Product_C,27.72,0,91
2024-03-27,Store_1,Product_D,48.54,0,102
2024-03-27,Store_2,Product_D,21.11,0,58
2024-03-27,Store_3,Product_D,28.97,1,93
2024-03-28,Store_1,Product_A,35.51,0,93
2024-03-28,Store_2,Product_A,36.12,0,74
2024-03-28,Store_3,Product_A,31.79,1,110
2024-03-28,Store_1,Product_B,10.84,1,105
2024-03-28,Store_2,Product_B,40.66,0,103
2024-03-28,Store_3,Product_B,40.25,0,39
2024-03-28,Store_1,Product_C,32.02,0,36
2024-03-28,Store_2,Product_C,12.48,0,91
2024-03-28,Store_3,Product_C,12.44,0,60
2024-03-28,Store_1,Product_D,44.91,1,78
2024-03-28,Store_2,Product_D,34.56,0,75
2024-03-28,Store_3,Product_D,26.6,0,78
2024-03-29,Store_1,Product_A,48.18,0,35
2024-03-29,Store_2,Product_A,14.45,0,30
2024-03-29,Store_3,Product_A,16.5,0,79
2024-03-29,Store_1,Product_B,12.34,0,33
2024-03-29,Store_2,Product_B,24.55,0,25
2024-03-29,Store_3,Product_B,46.32,0,66
2024-03-29,Store_1,Product_C,45.15,0,52
2024-03-29,Store_2,Product_C,13.22,0,60
2024-03-29,Store_3,Product_C,28.8,0,69
2024-03-29,Store_1,Product_D,35.2,0,51
2024-03-29,Store_2,Product_D,21.08,0,67
2024-03-29,Store_3,Product_D,28.78,1,116
2024-03-30,Store_1,Product_A,47.44,0,45
2024-03-30,Store_2,Product_A,10.88,1,71
2024-03-30,Store_3,Product_A,10.52,1,59
2024-03-30,Store_1,Product_B,10.96,0,36
2024-03-30,Store_2,Product_B,33.98,0,71
2024-03-30,Store_3,Product_B,43.41,1,90
2024-03-30,Store_1,Product_C,33.52,1,65
2024-03-30,Store_2,Product_C,47.42,0,48
2024-03-30,Store_3,Product_C,33.94,0,73
2024-03-30,Store_1,Product_D,26.6,0,42
2024-03-30,Store_2,Product_D,32.86,0,86
2024-03-30,Store_3,Product_D,36.66,0,90
2024-03-31,Store_1,Product_A,10.49,0,46
2024-03-31,Store_2,Product_A,12.05,0,54
2024-03-31,Store_3,Product_A,29.33,0,72
2024-03-31,Store_1,Product_B,12.48,0,74
2024-03-31,Store_2,Product_B,30.82,0,71
2024-03-31,Store_3,Product_B,11.76,0,98
2024-03-31,Store_1,Product_C,31.0,1,80
2024-03-31,Store_2,Product_C,21.86,1,126
2024-03-31,Store_3,Product_C,15.08,0,79
2024-03-31,Store_1,Product_D,12.36,0,64
2024-03-31,Store_2,Product_D,47.96,0,33
2024-03-31,Store_3,Product_D,36.9,0,101
2024-04-01,Store_1,Product_A,35.67,0,90
2024-04-01,Store_2,Product_A,13.94,0,83
2024-04-01,Store_3,Product_A,31.99,1,109
2024-04-01,Store_1,Product_B,41.9,0,48
2024-04-01,Store_2,Product_B,14.49,0,100
2024-04-01,Store_3,Product_B,24.0,0,102
2024-04-01,Store_1,Product_C,23.0,1,124
2024-04-01,Store_2,Product_C,25.97,0,74
2024-04-01,Store_3,Product_C,34.49,0,76
2024-04-01,Store_1,Product_D,43.3,0,93
2024-04-01,Store_2,Product_D,12.38,1,97
2024-04-01,Store_3,Product_D,26.11,0,71
2024-04-02,Store_1,Product_A,35.31,0,74
2024-04-02,Store_2,Product_A,24.18,0,63
2024-04-02,Store_3,Product_A,38.03,0,96
2024-04-02,Store_1,Product_B,16.46,0,47
2024-04-02,Store_2,Product_B,22.6,0,83
2024-04-02,Store_3,Product_B,32.56,0,39
2024-04-02,Store_1,Product_C,39.79,0,28
2024-04-02,Store_2,Product_C,29.53,0,67
2024-04-02,Store_3,Product_C,26.76,0,50
2024-04-02,Store_1,Product_D,26.62,0,66
2024-04-02,Store_2,Product_D,39.38,0,104
2024-04-02,Store_3,Product_D,32.95,0,67
2024-04-03,Store_1,Product_A,38.58,0,48
